2020-05-13 23:31:24,716 - seg3d - INFO - epoch: 0, batch: 1, train_loss: 0.2284, time: 0.7958 s/vol
2020-05-13 23:31:25,934 - seg3d - INFO - epoch: 0, batch: 2, train_loss: 0.2232, time: 0.3036 s/vol
2020-05-13 23:31:27,097 - seg3d - INFO - epoch: 0, batch: 3, train_loss: 0.2027, time: 0.2905 s/vol
2020-05-13 23:31:28,248 - seg3d - INFO - epoch: 0, batch: 4, train_loss: 0.1938, time: 0.2875 s/vol
2020-05-13 23:31:29,408 - seg3d - INFO - epoch: 0, batch: 5, train_loss: 0.1840, time: 0.2899 s/vol
2020-05-13 23:31:30,575 - seg3d - INFO - epoch: 0, batch: 6, train_loss: 0.1910, time: 0.2914 s/vol
2020-05-13 23:31:31,744 - seg3d - INFO - epoch: 0, batch: 7, train_loss: 0.1784, time: 0.2922 s/vol
2020-05-13 23:31:32,902 - seg3d - INFO - epoch: 0, batch: 8, train_loss: 0.1667, time: 0.2893 s/vol
2020-05-13 23:31:34,055 - seg3d - INFO - epoch: 0, batch: 9, train_loss: 0.1649, time: 0.2877 s/vol
2020-05-13 23:31:35,205 - seg3d - INFO - epoch: 0, batch: 10, train_loss: 0.1521, time: 0.2873 s/vol
2020-05-13 23:31:36,356 - seg3d - INFO - epoch: 0, batch: 11, train_loss: 0.1539, time: 0.2875 s/vol
2020-05-13 23:31:37,533 - seg3d - INFO - epoch: 0, batch: 12, train_loss: 0.1517, time: 0.2900 s/vol
2020-05-13 23:31:38,690 - seg3d - INFO - epoch: 0, batch: 13, train_loss: 0.1323, time: 0.2890 s/vol
2020-05-13 23:31:39,841 - seg3d - INFO - epoch: 0, batch: 14, train_loss: 0.1337, time: 0.2878 s/vol
2020-05-13 23:31:41,001 - seg3d - INFO - epoch: 0, batch: 15, train_loss: 0.1154, time: 0.2897 s/vol
2020-05-13 23:31:42,162 - seg3d - INFO - epoch: 0, batch: 16, train_loss: 0.1162, time: 0.2900 s/vol
2020-05-13 23:31:43,329 - seg3d - INFO - epoch: 0, batch: 17, train_loss: 0.1176, time: 0.2918 s/vol
2020-05-13 23:31:44,490 - seg3d - INFO - epoch: 0, batch: 18, train_loss: 0.1071, time: 0.2900 s/vol
2020-05-13 23:31:45,655 - seg3d - INFO - epoch: 0, batch: 19, train_loss: 0.0850, time: 0.2912 s/vol
2020-05-13 23:31:46,822 - seg3d - INFO - epoch: 0, batch: 20, train_loss: 0.0898, time: 0.2914 s/vol
2020-05-13 23:31:47,998 - seg3d - INFO - epoch: 0, batch: 21, train_loss: 0.0773, time: 0.2936 s/vol
2020-05-13 23:31:49,164 - seg3d - INFO - epoch: 0, batch: 22, train_loss: 0.0696, time: 0.2915 s/vol
2020-05-13 23:31:50,329 - seg3d - INFO - epoch: 0, batch: 23, train_loss: 0.0685, time: 0.2911 s/vol
2020-05-13 23:31:51,488 - seg3d - INFO - epoch: 0, batch: 24, train_loss: 0.0640, time: 0.2895 s/vol
2020-05-13 23:31:52,654 - seg3d - INFO - epoch: 0, batch: 25, train_loss: 0.0722, time: 0.2899 s/vol
2020-05-13 23:31:53,812 - seg3d - INFO - epoch: 0, batch: 26, train_loss: 0.0620, time: 0.2892 s/vol
2020-05-13 23:31:54,974 - seg3d - INFO - epoch: 0, batch: 27, train_loss: 0.0618, time: 0.2904 s/vol
2020-05-13 23:31:56,142 - seg3d - INFO - epoch: 0, batch: 28, train_loss: 0.0510, time: 0.2918 s/vol
2020-05-13 23:31:57,310 - seg3d - INFO - epoch: 0, batch: 29, train_loss: 0.0563, time: 0.2917 s/vol
2020-05-13 23:31:58,476 - seg3d - INFO - epoch: 0, batch: 30, train_loss: 0.0562, time: 0.2914 s/vol
2020-05-13 23:31:59,644 - seg3d - INFO - epoch: 0, batch: 31, train_loss: 0.0487, time: 0.2918 s/vol
2020-05-13 23:32:00,811 - seg3d - INFO - epoch: 1, batch: 32, train_loss: 0.0547, time: 0.2917 s/vol
2020-05-13 23:32:01,975 - seg3d - INFO - epoch: 1, batch: 33, train_loss: 0.0503, time: 0.2907 s/vol
2020-05-13 23:32:03,141 - seg3d - INFO - epoch: 1, batch: 34, train_loss: 0.0510, time: 0.2913 s/vol
2020-05-13 23:32:04,311 - seg3d - INFO - epoch: 1, batch: 35, train_loss: 0.0476, time: 0.2924 s/vol
2020-05-13 23:32:05,482 - seg3d - INFO - epoch: 1, batch: 36, train_loss: 0.0495, time: 0.2924 s/vol
2020-05-13 23:32:06,658 - seg3d - INFO - epoch: 1, batch: 37, train_loss: 0.0425, time: 0.2937 s/vol
2020-05-13 23:32:07,828 - seg3d - INFO - epoch: 1, batch: 38, train_loss: 0.0439, time: 0.2922 s/vol
2020-05-13 23:32:09,001 - seg3d - INFO - epoch: 1, batch: 39, train_loss: 0.0444, time: 0.2931 s/vol
2020-05-13 23:32:10,166 - seg3d - INFO - epoch: 1, batch: 40, train_loss: 0.0468, time: 0.2911 s/vol
2020-05-13 23:32:11,342 - seg3d - INFO - epoch: 1, batch: 41, train_loss: 0.0427, time: 0.2938 s/vol
2020-05-13 23:32:12,505 - seg3d - INFO - epoch: 1, batch: 42, train_loss: 0.0434, time: 0.2903 s/vol
2020-05-13 23:32:13,674 - seg3d - INFO - epoch: 1, batch: 43, train_loss: 0.0452, time: 0.2921 s/vol
2020-05-13 23:32:14,842 - seg3d - INFO - epoch: 1, batch: 44, train_loss: 0.0368, time: 0.2919 s/vol
2020-05-13 23:32:16,012 - seg3d - INFO - epoch: 1, batch: 45, train_loss: 0.0406, time: 0.2923 s/vol
2020-05-13 23:32:17,185 - seg3d - INFO - epoch: 1, batch: 46, train_loss: 0.0413, time: 0.2930 s/vol
2020-05-13 23:32:18,357 - seg3d - INFO - epoch: 1, batch: 47, train_loss: 0.0403, time: 0.2922 s/vol
2020-05-13 23:32:19,519 - seg3d - INFO - epoch: 1, batch: 48, train_loss: 0.0399, time: 0.2903 s/vol
2020-05-13 23:32:20,686 - seg3d - INFO - epoch: 1, batch: 49, train_loss: 0.0364, time: 0.2917 s/vol
2020-05-13 23:32:21,850 - seg3d - INFO - epoch: 1, batch: 50, train_loss: 0.0397, time: 0.2908 s/vol
2020-05-13 23:32:23,018 - seg3d - INFO - epoch: 1, batch: 51, train_loss: 0.0356, time: 0.2917 s/vol
