2020-05-31 17:33:38,451 - lmk_det3d - INFO - epoch: 0, batch: 1, train_loss: 0.2942, time: 2.0142 s/vol
2020-05-31 17:33:39,530 - lmk_det3d - INFO - epoch: 0, batch: 2, train_loss: 0.2911, time: 0.0714 s/vol
2020-05-31 17:33:42,319 - lmk_det3d - INFO - epoch: 0, batch: 3, train_loss: 0.2763, time: 0.5039 s/vol
2020-05-31 17:33:43,376 - lmk_det3d - INFO - epoch: 0, batch: 4, train_loss: 0.2428, time: 0.0714 s/vol
2020-05-31 17:33:50,228 - lmk_det3d - INFO - epoch: 0, batch: 5, train_loss: 0.2230, time: 1.5182 s/vol
2020-05-31 17:33:54,116 - lmk_det3d - INFO - epoch: 0, batch: 6, train_loss: 0.2034, time: 0.7783 s/vol
2020-05-31 17:33:55,178 - lmk_det3d - INFO - epoch: 0, batch: 7, train_loss: 0.2026, time: 0.0725 s/vol
2020-05-31 17:33:56,241 - lmk_det3d - INFO - epoch: 0, batch: 8, train_loss: 0.1965, time: 0.0721 s/vol
2020-05-31 17:33:59,394 - lmk_det3d - INFO - epoch: 0, batch: 9, train_loss: 0.1891, time: 0.5945 s/vol
2020-05-31 17:34:02,431 - lmk_det3d - INFO - epoch: 0, batch: 10, train_loss: 0.1897, time: 0.5661 s/vol
2020-05-31 17:34:07,229 - lmk_det3d - INFO - epoch: 0, batch: 11, train_loss: 0.1841, time: 1.0060 s/vol
2020-05-31 17:34:08,294 - lmk_det3d - INFO - epoch: 0, batch: 12, train_loss: 0.1779, time: 0.0721 s/vol
2020-05-31 17:34:15,014 - lmk_det3d - INFO - epoch: 0, batch: 13, train_loss: 0.1776, time: 1.4886 s/vol
2020-05-31 17:34:16,087 - lmk_det3d - INFO - epoch: 0, batch: 14, train_loss: 0.1731, time: 0.0732 s/vol
2020-05-31 17:34:17,156 - lmk_det3d - INFO - epoch: 0, batch: 15, train_loss: 0.1728, time: 0.0735 s/vol
2020-05-31 17:34:18,220 - lmk_det3d - INFO - epoch: 0, batch: 16, train_loss: 0.1720, time: 0.0721 s/vol
2020-05-31 17:34:24,809 - lmk_det3d - INFO - epoch: 0, batch: 17, train_loss: 0.1651, time: 1.4536 s/vol
2020-05-31 17:34:32,699 - lmk_det3d - INFO - epoch: 0, batch: 18, train_loss: 0.1600, time: 1.7777 s/vol
2020-05-31 17:34:33,762 - lmk_det3d - INFO - epoch: 0, batch: 19, train_loss: 0.1580, time: 0.0735 s/vol
2020-05-31 17:34:34,836 - lmk_det3d - INFO - epoch: 0, batch: 20, train_loss: 0.1576, time: 0.0726 s/vol
2020-05-31 17:34:35,905 - lmk_det3d - INFO - epoch: 1, batch: 21, train_loss: 0.1548, time: 0.0740 s/vol
2020-05-31 17:34:40,459 - lmk_det3d - INFO - epoch: 1, batch: 22, train_loss: 0.1445, time: 0.9458 s/vol
2020-05-31 17:34:46,471 - lmk_det3d - INFO - epoch: 1, batch: 23, train_loss: 0.1458, time: 1.3107 s/vol
2020-05-31 17:34:47,546 - lmk_det3d - INFO - epoch: 1, batch: 24, train_loss: 0.1337, time: 0.0724 s/vol
2020-05-31 17:34:48,613 - lmk_det3d - INFO - epoch: 1, batch: 25, train_loss: 0.1371, time: 0.0728 s/vol
2020-05-31 17:34:49,673 - lmk_det3d - INFO - epoch: 1, batch: 26, train_loss: 0.1266, time: 0.0722 s/vol
2020-05-31 17:34:56,091 - lmk_det3d - INFO - epoch: 1, batch: 27, train_loss: 0.1235, time: 1.4068 s/vol
2020-05-31 17:34:57,158 - lmk_det3d - INFO - epoch: 1, batch: 28, train_loss: 0.1130, time: 0.0729 s/vol
2020-05-31 17:35:08,764 - lmk_det3d - INFO - epoch: 1, batch: 29, train_loss: 0.0987, time: 2.7070 s/vol
2020-05-31 17:35:09,838 - lmk_det3d - INFO - epoch: 1, batch: 30, train_loss: 0.0921, time: 0.0726 s/vol
2020-05-31 17:35:10,903 - lmk_det3d - INFO - epoch: 1, batch: 31, train_loss: 0.0961, time: 0.0724 s/vol
2020-05-31 17:35:11,972 - lmk_det3d - INFO - epoch: 1, batch: 32, train_loss: 0.0842, time: 0.0727 s/vol
2020-05-31 17:35:19,608 - lmk_det3d - INFO - epoch: 1, batch: 33, train_loss: 0.0757, time: 1.7160 s/vol
2020-05-31 17:35:20,672 - lmk_det3d - INFO - epoch: 1, batch: 34, train_loss: 0.0869, time: 0.0732 s/vol
2020-05-31 17:35:24,958 - lmk_det3d - INFO - epoch: 1, batch: 35, train_loss: 0.0770, time: 0.8753 s/vol
2020-05-31 17:35:26,018 - lmk_det3d - INFO - epoch: 1, batch: 36, train_loss: 0.0803, time: 0.0719 s/vol
2020-05-31 17:35:27,090 - lmk_det3d - INFO - epoch: 1, batch: 37, train_loss: 0.0678, time: 0.0740 s/vol
2020-05-31 17:35:28,160 - lmk_det3d - INFO - epoch: 1, batch: 38, train_loss: 0.0585, time: 0.0721 s/vol
2020-05-31 17:35:33,322 - lmk_det3d - INFO - epoch: 1, batch: 39, train_loss: 0.0600, time: 1.0949 s/vol
2020-05-31 17:35:34,389 - lmk_det3d - INFO - epoch: 1, batch: 40, train_loss: 0.0585, time: 0.0725 s/vol
2020-05-31 17:35:35,467 - lmk_det3d - INFO - epoch: 2, batch: 41, train_loss: 0.0542, time: 0.0729 s/vol
2020-05-31 17:35:41,223 - lmk_det3d - INFO - epoch: 2, batch: 42, train_loss: 0.0522, time: 1.2442 s/vol
2020-05-31 17:35:47,650 - lmk_det3d - INFO - epoch: 2, batch: 43, train_loss: 0.0514, time: 1.4110 s/vol
2020-05-31 17:35:48,723 - lmk_det3d - INFO - epoch: 2, batch: 44, train_loss: 0.0588, time: 0.0715 s/vol
2020-05-31 17:35:49,786 - lmk_det3d - INFO - epoch: 2, batch: 45, train_loss: 0.0497, time: 0.0721 s/vol
2020-05-31 17:35:50,861 - lmk_det3d - INFO - epoch: 2, batch: 46, train_loss: 0.0489, time: 0.0725 s/vol
2020-05-31 17:36:02,638 - lmk_det3d - INFO - epoch: 2, batch: 47, train_loss: 0.0455, time: 2.7502 s/vol
2020-05-31 17:36:03,709 - lmk_det3d - INFO - epoch: 2, batch: 48, train_loss: 0.0535, time: 0.0724 s/vol
2020-05-31 17:36:04,777 - lmk_det3d - INFO - epoch: 2, batch: 49, train_loss: 0.0495, time: 0.0721 s/vol
