2020-05-31 17:31:58,786 - lmk_det3d - INFO - epoch: 0, batch: 1, train_loss: 0.3180, time: 3.3656 s/vol
2020-05-31 17:31:59,853 - lmk_det3d - INFO - epoch: 0, batch: 2, train_loss: 0.2844, time: 0.0732 s/vol
2020-05-31 17:32:00,923 - lmk_det3d - INFO - epoch: 0, batch: 3, train_loss: 0.2521, time: 0.0727 s/vol
2020-05-31 17:32:02,000 - lmk_det3d - INFO - epoch: 0, batch: 4, train_loss: 0.2295, time: 0.0721 s/vol
2020-05-31 17:32:10,426 - lmk_det3d - INFO - epoch: 0, batch: 5, train_loss: 0.2148, time: 1.9126 s/vol
2020-05-31 17:32:11,509 - lmk_det3d - INFO - epoch: 0, batch: 6, train_loss: 0.2072, time: 0.0736 s/vol
2020-05-31 17:32:12,578 - lmk_det3d - INFO - epoch: 0, batch: 7, train_loss: 0.2032, time: 0.0720 s/vol
2020-05-31 17:32:13,654 - lmk_det3d - INFO - epoch: 0, batch: 8, train_loss: 0.1951, time: 0.0726 s/vol
2020-05-31 17:32:25,978 - lmk_det3d - INFO - epoch: 0, batch: 9, train_loss: 0.1890, time: 2.8884 s/vol
2020-05-31 17:32:27,065 - lmk_det3d - INFO - epoch: 0, batch: 10, train_loss: 0.1866, time: 0.0740 s/vol
2020-05-31 17:32:28,139 - lmk_det3d - INFO - epoch: 0, batch: 11, train_loss: 0.1820, time: 0.0726 s/vol
2020-05-31 17:32:29,212 - lmk_det3d - INFO - epoch: 0, batch: 12, train_loss: 0.1777, time: 0.0722 s/vol
2020-05-31 17:32:34,418 - lmk_det3d - INFO - epoch: 0, batch: 13, train_loss: 0.1766, time: 1.1045 s/vol
2020-05-31 17:32:35,498 - lmk_det3d - INFO - epoch: 0, batch: 14, train_loss: 0.1704, time: 0.0736 s/vol
2020-05-31 17:32:36,566 - lmk_det3d - INFO - epoch: 0, batch: 15, train_loss: 0.1679, time: 0.0721 s/vol
2020-05-31 17:32:41,692 - lmk_det3d - INFO - epoch: 0, batch: 16, train_loss: 0.1657, time: 1.0850 s/vol
2020-05-31 17:32:43,252 - lmk_det3d - INFO - epoch: 0, batch: 17, train_loss: 0.1678, time: 0.1939 s/vol
2020-05-31 17:32:44,339 - lmk_det3d - INFO - epoch: 0, batch: 18, train_loss: 0.1665, time: 0.0726 s/vol
2020-05-31 17:32:45,416 - lmk_det3d - INFO - epoch: 0, batch: 19, train_loss: 0.1521, time: 0.0734 s/vol
2020-05-31 17:32:48,581 - lmk_det3d - INFO - epoch: 0, batch: 20, train_loss: 0.1570, time: 0.5949 s/vol
